inventory_id,product_id,bin_id,quantity,date_added
901,464,A08-S3-B04,4,2024-11-11 05:50:27.541538
902,464,A08-S1-B02,4,2024-11-02 05:50:27.541538
903,465,A08-S1-B01,5,2024-11-08 05:50:27.541538
904,465,A08-S3-B04,3,2024-11-08 05:50:27.541538
905,465,A08-S1-B06,2,2024-11-11 05:50:27.541538
906,466,A03-S3-B06,5,2024-11-19 05:50:27.541538
907,467,A02-S4-B06,3,2024-11-16 05:50:27.541538
908,467,A03-S3-B05,5,2024-11-16 05:50:27.541538
909,468,A09-S4-B01,3,2024-10-23 05:50:27.541538
910,468,A09-S3-B02,2,2024-11-12 05:50:27.541538
911,469,A04-S1-B02,3,2024-10-22 05:50:27.541538
912,469,A02-S3-B04,3,2024-11-13 05:50:27.541538
913,469,A05-S3-B04,2,2024-10-21 05:50:27.541538
914,470,A08-S1-B06,4,2024-11-17 05:50:27.541538
915,470,A08-S3-B06,5,2024-10-22 05:50:27.541538
916,471,A01-S1-B03,2,2024-11-02 05:50:27.541538
917,471,A02-S4-B04,5,2024-11-15 05:50:27.541538
918,472,A08-S1-B03,1,2024-11-16 05:50:27.541538
919,472,A08-S4-B01,1,2024-10-22 05:50:27.541538
920,473,A05-S3-B04,1,2024-10-27 05:50:27.541538
921,473,A05-S2-B04,4,2024-11-18 05:50:27.541538
922,474,A09-S3-B03,2,2024-10-23 05:50:27.541538
923,474,A10-S1-B02,3,2024-11-19 05:50:27.541538
924,474,A09-S4-B05,2,2024-11-05 05:50:27.541538
925,475,A08-S2-B04,4,2024-10-31 05:50:27.541538
926,475,A08-S1-B05,3,2024-10-28 05:50:27.541538
927,475,A08-S1-B03,3,2024-11-15 05:50:27.541538
928,476,A08-S1-B06,5,2024-11-15 05:50:27.541538
929,476,A08-S1-B03,5,2024-11-14 05:50:27.541538
930,477,A01-S1-B01,2,2024-10-27 05:50:27.541538
931,478,A08-S3-B06,2,2024-11-03 05:50:27.541538
932,478,A08-S4-B05,5,2024-11-04 05:50:27.541538
933,479,A08-S2-B06,2,2024-10-30 05:50:27.556550
934,479,A08-S1-B03,3,2024-11-12 05:50:27.556550
935,479,A08-S4-B05,4,2024-11-08 05:50:27.556550
936,480,A08-S2-B01,4,2024-11-06 05:50:27.556550
937,481,A08-S1-B04,4,2024-11-03 05:50:27.556550
938,481,A08-S3-B03,4,2024-11-14 05:50:27.556550
939,481,A08-S4-B05,2,2024-11-02 05:50:27.556550
940,482,A07-S1-B03,2,2024-11-14 05:50:27.556550
941,482,A06-S1-B05,3,2024-11-19 05:50:27.556550
942,483,A02-S2-B06,1,2024-11-18 05:50:27.556550
943,484,A08-S4-B02,4,2024-10-28 05:50:27.556550
944,484,A08-S3-B05,2,2024-10-29 05:50:27.556550
945,484,A08-S1-B04,1,2024-10-31 05:50:27.556550
946,485,A08-S1-B03,5,2024-11-12 05:50:27.556550
947,485,A08-S3-B05,5,2024-11-12 05:50:27.556550
948,486,A10-S4-B03,5,2024-11-15 05:50:27.556550
949,486,A09-S2-B04,4,2024-11-11 05:50:27.556550
950,486,A10-S3-B01,2,2024-11-12 05:50:27.556550
951,487,A02-S1-B01,2,2024-10-26 05:50:27.556550
952,487,A04-S4-B03,1,2024-11-05 05:50:27.556550
953,487,A04-S4-B04,1,2024-11-19 05:50:27.556550
954,488,A01-S4-B06,1,2024-11-11 05:50:27.556550
955,488,A05-S2-B03,4,2024-11-05 05:50:27.556550
956,489,A08-S1-B06,4,2024-10-26 05:50:27.556550
957,489,A08-S1-B04,5,2024-10-25 05:50:27.556550
958,490,A10-S4-B03,1,2024-11-19 05:50:27.556550
959,491,A03-S3-B06,3,2024-11-04 05:50:27.556550
960,492,A08-S4-B04,5,2024-11-07 05:50:27.556550
961,493,A05-S2-B05,1,2024-10-20 05:50:27.556550
962,493,A02-S3-B01,3,2024-10-20 05:50:27.556550
963,493,A02-S1-B06,5,2024-11-19 05:50:27.556550
964,494,A03-S4-B05,2,2024-10-23 05:50:27.556550
965,494,A02-S1-B03,1,2024-11-04 05:50:27.556550
966,494,A03-S1-B06,5,2024-10-22 05:50:27.556550
967,495,A02-S1-B05,1,2024-11-13 05:50:27.556550
968,496,A04-S3-B06,5,2024-11-03 05:50:27.556550
969,497,A08-S3-B01,2,2024-10-31 05:50:27.556550
970,497,A08-S4-B03,2,2024-11-05 05:50:27.556550
971,497,A08-S4-B04,5,2024-10-24 05:50:27.556550
972,498,A02-S3-B06,2,2024-11-09 05:50:27.556550
973,499,A08-S3-B03,2,2024-10-27 05:50:27.556550
974,499,A08-S4-B01,3,2024-10-25 05:50:27.556550
975,500,A08-S3-B06,4,2024-10-26 05:50:27.556550
976,500,A08-S4-B05,3,2024-10-25 05:50:27.556550
977,501,A06-S1-B05,5,2024-10-24 05:50:27.556550
978,501,A06-S4-B04,2,2024-10-24 05:50:27.556550
979,501,A07-S3-B02,5,2024-11-19 05:50:27.556550
980,502,A08-S4-B06,1,2024-11-07 05:50:27.556550
981,502,A08-S1-B05,1,2024-11-16 05:50:27.556550
982,503,A04-S4-B03,4,2024-10-30 05:50:27.556550
983,504,A07-S3-B06,2,2024-11-09 05:50:27.556550
984,504,A07-S3-B01,3,2024-11-07 05:50:27.556550
985,505,A07-S3-B05,2,2024-10-30 05:50:27.556550
986,505,A06-S3-B01,4,2024-10-30 05:50:27.556550
987,505,A07-S1-B04,1,2024-10-31 05:50:27.556550
988,506,A04-S1-B05,1,2024-11-03 05:50:27.556550
989,506,A04-S2-B04,2,2024-10-24 05:50:27.556550
990,507,A10-S1-B05,4,2024-11-19 05:50:27.556550
991,507,A09-S3-B04,5,2024-11-10 05:50:27.556550
992,507,A09-S1-B05,1,2024-11-12 05:50:27.556550
993,508,A06-S4-B05,5,2024-11-03 05:50:27.556550
994,508,A07-S3-B04,5,2024-11-06 05:50:27.556550
995,509,A10-S4-B04,3,2024-11-10 05:50:27.556550
996,509,A10-S1-B03,3,2024-10-26 05:50:27.556550
997,510,A07-S3-B01,2,2024-11-11 05:50:27.556550
998,510,A06-S4-B04,1,2024-11-08 05:50:27.556550
999,510,A07-S2-B04,5,2024-11-05 05:50:27.556550
1000,511,A08-S4-B01,2,2024-10-21 05:50:27.556550
1001,511,A08-S1-B01,1,2024-10-31 05:50:27.556550
1002,512,A02-S1-B06,2,2024-11-10 05:50:27.556550
1003,513,A10-S1-B03,2,2024-10-24 05:50:27.556550
1004,513,A10-S2-B06,4,2024-11-14 05:50:27.556550
1005,513,A09-S3-B06,1,2024-11-07 05:50:27.556550
1006,514,A10-S3-B03,1,2024-10-24 05:50:27.556550
1007,514,A09-S4-B03,1,2024-11-17 05:50:27.556550
1008,514,A10-S1-B05,1,2024-10-30 05:50:27.556550
1009,515,A04-S4-B06,4,2024-10-25 05:50:27.556550
1010,515,A01-S3-B03,3,2024-10-28 05:50:27.556550
1011,515,A05-S3-B03,3,2024-10-25 05:50:27.556550
1012,516,A01-S1-B06,3,2024-11-08 05:50:27.556550
1013,516,A04-S2-B03,4,2024-11-12 05:50:27.556550
1014,516,A03-S2-B05,5,2024-10-22 05:50:27.556550
1015,517,A03-S2-B02,2,2024-11-04 05:50:27.556550
1016,518,A07-S1-B03,2,2024-11-08 05:50:27.556550
1017,518,A07-S3-B05,4,2024-11-07 05:50:27.556550
1018,518,A06-S3-B02,1,2024-11-01 05:50:27.556550
1019,519,A08-S3-B05,5,2024-11-02 05:50:27.556550
1020,519,A08-S2-B03,1,2024-11-15 05:50:27.556550
1021,519,A08-S3-B04,1,2024-11-04 05:50:27.556550
1022,520,A03-S1-B04,5,2024-10-31 05:50:27.556550
1023,520,A02-S4-B02,3,2024-11-08 05:50:27.556550
1024,521,A08-S1-B06,4,2024-11-10 05:50:27.556550
1025,521,A08-S1-B04,5,2024-11-16 05:50:27.556550
1026,522,A03-S1-B01,4,2024-11-19 05:50:27.556550
1027,522,A04-S1-B06,3,2024-10-30 05:50:27.556550
1028,522,A01-S3-B05,4,2024-11-07 05:50:27.556550
1029,523,A08-S4-B03,4,2024-10-24 05:50:27.556550
1030,523,A08-S4-B01,1,2024-11-14 05:50:27.556550
1031,524,A07-S1-B03,4,2024-11-02 05:50:27.556550
1032,524,A06-S3-B05,3,2024-10-25 05:50:27.556550
1033,525,A07-S4-B04,1,2024-10-28 05:50:27.556550
1034,525,A06-S2-B02,4,2024-10-27 05:50:27.556550
1035,525,A07-S3-B04,4,2024-10-22 05:50:27.556550
1036,526,A03-S2-B03,4,2024-10-23 05:50:27.556550
1037,526,A04-S2-B02,1,2024-10-24 05:50:27.556550
1038,527,A03-S4-B03,3,2024-11-17 05:50:27.556550
1039,527,A01-S2-B05,2,2024-10-22 05:50:27.556550
1040,528,A03-S3-B03,2,2024-10-28 05:50:27.556550
1041,528,A01-S4-B05,5,2024-11-04 05:50:27.556550
1042,529,A02-S4-B01,5,2024-11-05 05:50:27.556550
1043,530,A10-S3-B05,4,2024-11-15 05:50:27.556550
1044,530,A10-S2-B02,3,2024-11-04 05:50:27.556550
1045,530,A09-S1-B04,4,2024-11-02 05:50:27.556550
1046,531,A07-S3-B02,5,2024-11-13 05:50:27.556550
1047,531,A06-S3-B01,5,2024-11-16 05:50:27.556550
1048,532,A08-S4-B06,4,2024-11-05 05:50:27.572195
1049,533,A08-S1-B04,1,2024-11-11 05:50:27.572195
1050,534,A08-S3-B01,1,2024-10-31 05:50:27.572195
1051,534,A08-S1-B01,2,2024-11-11 05:50:27.572195
1052,534,A08-S3-B02,5,2024-11-11 05:50:27.572195
1053,535,A06-S1-B04,1,2024-11-10 05:50:27.572195
1054,536,A10-S3-B02,4,2024-11-13 05:50:27.572195
1055,536,A09-S2-B04,2,2024-11-08 05:50:27.572195
1056,537,A07-S3-B06,4,2024-11-12 05:50:27.572195
1057,537,A07-S2-B02,2,2024-11-12 05:50:27.572195
1058,538,A01-S2-B05,1,2024-11-11 05:50:27.572195
1059,538,A05-S4-B06,1,2024-10-31 05:50:27.572195
1060,538,A03-S1-B03,1,2024-11-12 05:50:27.572195
1061,539,A03-S3-B01,4,2024-10-21 05:50:27.572195
1062,539,A01-S3-B04,1,2024-10-26 05:50:27.572195
1063,540,A04-S1-B03,2,2024-10-27 05:50:27.572195
1064,541,A08-S2-B06,3,2024-11-16 05:50:27.572195
1065,541,A08-S2-B01,4,2024-11-13 05:50:27.572195
1066,541,A08-S1-B06,1,2024-10-29 05:50:27.572195
1067,542,A08-S3-B02,3,2024-10-27 05:50:27.572195
1068,543,A02-S2-B05,3,2024-11-18 05:50:27.572195
1069,544,A06-S1-B02,4,2024-11-03 05:50:27.572195
1070,544,A06-S4-B04,5,2024-10-23 05:50:27.572195
1071,544,A06-S1-B03,2,2024-11-01 05:50:27.572195
1072,545,A08-S2-B04,1,2024-10-31 05:50:27.572195
1073,545,A08-S3-B02,1,2024-11-09 05:50:27.572195
1074,546,A04-S4-B02,2,2024-10-22 05:50:27.572195
1075,547,A01-S1-B04,1,2024-10-29 05:50:27.572195
1076,548,A07-S2-B03,4,2024-11-15 05:50:27.572195
1077,549,A08-S1-B02,5,2024-11-04 05:50:27.572195
1078,549,A08-S1-B05,2,2024-11-12 05:50:27.572195
1079,549,A08-S4-B02,1,2024-10-23 05:50:27.572195
1080,550,A07-S1-B01,5,2024-11-02 05:50:27.572195
1081,550,A07-S3-B03,3,2024-11-07 05:50:27.572195
1082,551,A08-S4-B03,3,2024-11-11 05:50:27.572195
1083,552,A10-S4-B05,5,2024-11-11 05:50:27.572195
1084,553,A08-S2-B06,3,2024-10-20 05:50:27.572195
1085,553,A08-S3-B06,5,2024-10-20 05:50:27.572195
1086,553,A08-S4-B02,2,2024-10-27 05:50:27.572195
1087,554,A08-S2-B06,5,2024-11-19 05:50:27.572195
1088,554,A08-S1-B06,2,2024-11-12 05:50:27.572195
1089,554,A08-S3-B02,3,2024-10-29 05:50:27.572195
1090,555,A09-S4-B06,3,2024-11-16 05:50:27.572195
1091,555,A09-S3-B05,2,2024-11-07 05:50:27.572195
1092,556,A02-S2-B01,1,2024-11-05 05:50:27.572195
1093,557,A03-S1-B06,3,2024-10-29 05:50:27.572195
1094,558,A02-S2-B01,1,2024-11-03 05:50:27.572195
1095,558,A01-S1-B01,3,2024-11-13 05:50:27.572195
1096,558,A04-S1-B06,3,2024-11-11 05:50:27.572195
1097,559,A07-S3-B03,3,2024-10-26 05:50:27.572195
1098,560,A08-S4-B03,1,2024-11-08 05:50:27.572195
1099,560,A08-S4-B05,2,2024-10-21 05:50:27.572195
1100,560,A08-S1-B05,2,2024-11-13 05:50:27.572195
1101,561,A06-S4-B03,4,2024-10-29 05:50:27.572195
1102,561,A06-S3-B04,3,2024-10-22 05:50:27.572195
1103,561,A06-S2-B04,5,2024-11-06 05:50:27.572195
1104,562,A02-S3-B06,1,2024-11-02 05:50:27.572195
1105,562,A04-S1-B01,3,2024-11-03 05:50:27.572195
1106,563,A03-S2-B03,2,2024-10-24 05:50:27.572195
1107,563,A02-S2-B05,4,2024-11-18 05:50:27.572195
1108,564,A04-S2-B03,1,2024-11-16 05:50:27.572195
1109,565,A05-S2-B03,5,2024-10-31 05:50:27.572195
1110,566,A08-S2-B04,4,2024-11-03 05:50:27.572195
1111,566,A08-S4-B03,5,2024-11-12 05:50:27.572195
1112,567,A05-S4-B05,3,2024-10-25 05:50:27.572195
1113,567,A02-S4-B05,3,2024-10-30 05:50:27.572195
1114,568,A02-S2-B05,4,2024-11-09 05:50:27.572195
1115,568,A04-S1-B02,4,2024-11-04 05:50:27.572195
1116,569,A09-S4-B03,2,2024-10-25 05:50:27.572195
1117,569,A10-S1-B05,3,2024-10-27 05:50:27.572195
1118,570,A05-S3-B05,3,2024-10-27 05:50:27.572195
1119,570,A02-S1-B05,4,2024-11-04 05:50:27.572195
1120,570,A04-S2-B02,5,2024-11-01 05:50:27.572195
1121,571,A08-S1-B04,1,2024-11-18 05:50:27.572195
1122,571,A08-S2-B04,2,2024-10-25 05:50:27.572195
1123,572,A07-S2-B04,1,2024-10-26 05:50:27.572195
1124,572,A07-S1-B01,2,2024-10-28 05:50:27.572195
1125,572,A07-S1-B06,3,2024-11-05 05:50:27.572195
1126,573,A02-S1-B03,3,2024-11-03 05:50:27.572195
1127,574,A08-S3-B02,3,2024-11-10 05:50:27.572195
1128,574,A08-S1-B03,4,2024-11-12 05:50:27.572195
1129,575,A10-S2-B03,4,2024-11-16 05:50:27.572195
1130,575,A09-S1-B05,4,2024-11-14 05:50:27.572195
1131,575,A09-S3-B06,3,2024-10-31 05:50:27.572195
1132,576,A10-S3-B04,2,2024-11-15 05:50:27.572195
1133,576,A09-S4-B01,2,2024-11-01 05:50:27.572195
1134,577,A04-S1-B01,3,2024-11-05 05:50:27.572195
1135,577,A01-S1-B06,2,2024-10-24 05:50:27.572195
1136,577,A03-S4-B02,3,2024-10-24 05:50:27.572195
1137,578,A10-S4-B04,5,2024-10-22 05:50:27.572195
1138,578,A09-S3-B06,2,2024-11-15 05:50:27.572195
1139,579,A01-S4-B05,4,2024-10-29 05:50:27.587809
1140,579,A01-S2-B04,5,2024-10-28 05:50:27.587809
1141,579,A03-S4-B02,2,2024-11-15 05:50:27.587809
1142,580,A02-S1-B04,3,2024-11-15 05:50:27.587809
1143,580,A01-S3-B03,5,2024-11-18 05:50:27.587809
1144,580,A01-S4-B01,1,2024-10-20 05:50:27.587809
1145,581,A02-S4-B02,2,2024-10-24 05:50:27.587809
1146,581,A04-S3-B05,5,2024-11-16 05:50:27.587809
1147,581,A03-S4-B04,3,2024-11-12 05:50:27.587809
1148,582,A08-S2-B01,4,2024-11-17 05:50:27.587809
1149,582,A08-S2-B04,5,2024-11-12 05:50:27.587809
1150,582,A08-S3-B02,1,2024-10-31 05:50:27.587809
1151,583,A03-S3-B01,4,2024-10-28 05:50:27.587809
1152,583,A02-S3-B06,4,2024-10-23 05:50:27.587809
1153,584,A04-S3-B02,3,2024-11-17 05:50:27.587809
1154,584,A05-S4-B01,2,2024-10-21 05:50:27.587809
1155,584,A05-S1-B01,1,2024-11-17 05:50:27.587809
1156,585,A08-S4-B01,5,2024-10-21 05:50:27.587809
1157,586,A01-S1-B03,1,2024-11-17 05:50:27.587809
1158,586,A02-S3-B02,5,2024-10-24 05:50:27.587809
1159,587,A03-S3-B01,4,2024-11-02 05:50:27.587809
1160,587,A04-S2-B03,1,2024-11-19 05:50:27.587809
1161,587,A01-S3-B02,4,2024-10-29 05:50:27.587809
1162,588,A01-S4-B02,2,2024-11-19 05:50:27.587809
1163,588,A01-S3-B03,1,2024-11-15 05:50:27.587809
1164,589,A04-S3-B06,1,2024-11-08 05:50:27.587809
1165,589,A05-S4-B04,3,2024-11-19 05:50:27.587809
1166,590,A01-S1-B06,4,2024-11-09 05:50:27.587809
1167,590,A01-S2-B03,4,2024-10-30 05:50:27.587809
1168,591,A01-S4-B04,4,2024-11-18 05:50:27.587809
1169,592,A08-S4-B05,3,2024-11-16 05:50:27.587809
1170,592,A08-S3-B05,3,2024-10-27 05:50:27.587809
1171,593,A02-S3-B04,5,2024-10-28 05:50:27.587809
1172,593,A04-S2-B04,5,2024-11-01 05:50:27.587809
1173,594,A05-S1-B01,5,2024-11-01 05:50:27.587809
1174,594,A05-S3-B06,2,2024-11-14 05:50:27.587809
1175,594,A02-S1-B05,3,2024-10-20 05:50:27.587809
1176,595,A10-S1-B02,5,2024-11-11 05:50:27.587809
1177,595,A10-S3-B02,1,2024-11-09 05:50:27.587809
1178,596,A02-S2-B06,4,2024-11-01 05:50:27.587809
1179,597,A06-S4-B02,2,2024-11-09 05:50:27.587809
1180,597,A07-S4-B03,4,2024-11-13 05:50:27.587809
1181,598,A04-S2-B03,4,2024-10-23 05:50:27.587809
1182,598,A02-S3-B05,4,2024-10-30 05:50:27.587809
1183,598,A05-S2-B03,1,2024-11-07 05:50:27.587809
1184,599,A04-S1-B02,4,2024-11-04 05:50:27.594584
1185,599,A02-S3-B05,1,2024-11-03 05:50:27.594584
1186,599,A03-S1-B02,2,2024-11-02 05:50:27.594584
1187,600,A01-S3-B06,3,2024-11-19 05:50:27.594584
1188,600,A02-S1-B04,3,2024-11-06 05:50:27.594584
1189,600,A01-S1-B02,2,2024-11-07 05:50:27.594584
1190,601,A04-S4-B05,3,2024-10-28 05:50:27.594584
1191,601,A05-S2-B05,5,2024-11-03 05:50:27.594584
1192,601,A01-S1-B06,4,2024-11-09 05:50:27.594584
1193,602,A05-S1-B04,2,2024-11-04 05:50:27.595595
1194,602,A05-S4-B02,4,2024-11-04 05:50:27.595595
1195,603,A05-S2-B03,1,2024-11-09 05:50:27.595595
1196,603,A01-S1-B02,2,2024-10-28 05:50:27.595595
1197,603,A03-S3-B05,1,2024-11-17 05:50:27.595595
1198,604,A01-S1-B02,2,2024-11-15 05:50:27.596628
1199,604,A03-S3-B04,3,2024-10-27 05:50:27.596628
1200,605,A04-S1-B03,3,2024-11-09 05:50:27.596628
1201,605,A03-S2-B03,1,2024-10-22 05:50:27.596628
1202,605,A05-S3-B01,3,2024-11-08 05:50:27.596628
1203,606,A04-S2-B03,4,2024-11-09 05:50:27.596628
1204,607,A05-S1-B04,5,2024-11-19 05:50:27.597649
1205,607,A01-S2-B01,2,2024-11-13 05:50:27.597649
1206,607,A01-S4-B06,2,2024-10-26 05:50:27.597649
1207,608,A03-S4-B03,3,2024-10-20 05:50:27.597649
1208,608,A04-S3-B03,4,2024-10-24 05:50:27.597649
1209,609,A08-S3-B06,5,2024-11-05 05:50:27.597649
1210,609,A08-S2-B03,1,2024-11-11 05:50:27.597649
1211,610,A06-S3-B06,2,2024-10-23 05:50:27.597649
1212,610,A06-S1-B01,3,2024-10-26 05:50:27.597649
1213,611,A04-S2-B02,3,2024-11-02 05:50:27.597649
1214,612,A07-S4-B04,3,2024-10-20 05:50:27.597649
1215,612,A07-S1-B05,3,2024-11-04 05:50:27.597649
1216,612,A07-S2-B01,1,2024-10-23 05:50:27.597649
1217,613,A08-S2-B06,1,2024-11-02 05:50:27.597649
1218,613,A08-S2-B01,2,2024-11-02 05:50:27.597649
1219,613,A08-S1-B02,3,2024-10-30 05:50:27.597649
1220,614,A04-S3-B05,5,2024-11-06 05:50:27.597649
1221,614,A04-S1-B02,5,2024-11-01 05:50:27.597649
1222,614,A02-S3-B05,5,2024-11-08 05:50:27.597649
1223,615,A10-S2-B03,2,2024-10-21 05:50:27.597649
1224,615,A09-S3-B05,2,2024-11-18 05:50:27.597649
1225,615,A10-S2-B02,1,2024-11-01 05:50:27.597649
1226,616,A10-S2-B06,4,2024-10-27 05:50:27.597649
1227,616,A10-S1-B01,4,2024-10-24 05:50:27.597649
1228,616,A10-S4-B03,5,2024-10-21 05:50:27.597649
1229,617,A05-S1-B06,1,2024-11-18 05:50:27.597649
1230,617,A03-S1-B05,2,2024-11-04 05:50:27.597649
1231,617,A04-S2-B02,3,2024-11-10 05:50:27.597649
1232,618,A05-S2-B01,4,2024-11-08 05:50:27.597649
1233,619,A06-S3-B02,2,2024-10-26 05:50:27.597649
1234,620,A07-S2-B02,3,2024-10-22 05:50:27.597649
1235,621,A02-S3-B01,3,2024-10-21 05:50:27.597649
1236,622,A04-S4-B03,1,2024-10-22 05:50:27.597649
1237,623,A03-S3-B02,1,2024-10-21 05:50:27.597649
1238,624,A02-S3-B01,4,2024-11-03 05:50:27.597649
1239,624,A01-S4-B06,3,2024-11-19 05:50:27.597649
1240,625,A08-S3-B03,5,2024-11-06 05:50:27.597649
1241,626,A01-S2-B05,4,2024-10-26 05:50:27.597649
1242,626,A01-S4-B01,3,2024-11-01 05:50:27.597649
1243,626,A05-S1-B04,1,2024-10-25 05:50:27.597649
1244,627,A03-S1-B05,2,2024-10-20 05:50:27.597649
1245,627,A01-S1-B03,1,2024-10-28 05:50:27.597649
1246,628,A06-S4-B04,2,2024-10-29 05:50:27.603655
1247,628,A06-S2-B03,3,2024-11-14 05:50:27.603655
1248,629,A03-S3-B02,4,2024-10-28 05:50:27.603655
1249,629,A05-S1-B05,2,2024-11-13 05:50:27.603655
1250,630,A04-S1-B01,2,2024-11-12 05:50:27.603655
1251,630,A01-S4-B01,2,2024-10-20 05:50:27.603655
1252,631,A06-S1-B06,5,2024-11-08 05:50:27.603655
1253,631,A06-S2-B05,3,2024-10-23 05:50:27.603655
1254,632,A10-S3-B03,3,2024-11-14 05:50:27.603655
1255,632,A10-S4-B01,1,2024-11-03 05:50:27.603655
1256,633,A08-S1-B05,2,2024-11-16 05:50:27.603655
1257,633,A08-S4-B05,1,2024-11-04 05:50:27.603655
1258,633,A08-S3-B03,2,2024-11-13 05:50:27.603655
1259,634,A08-S4-B02,5,2024-10-22 05:50:27.603655
1260,635,A05-S2-B03,3,2024-10-21 05:50:27.603655
1261,635,A04-S2-B02,5,2024-10-25 05:50:27.603655
1262,636,A04-S1-B03,1,2024-10-31 05:50:27.603655
1263,636,A04-S2-B03,2,2024-11-18 05:50:27.603655
1264,637,A08-S4-B04,2,2024-11-14 05:50:27.603655
1265,638,A04-S4-B02,5,2024-10-26 05:50:27.603655
1266,638,A04-S2-B01,5,2024-10-20 05:50:27.603655
1267,638,A01-S2-B01,4,2024-10-24 05:50:27.603655
1268,639,A02-S2-B04,1,2024-11-18 05:50:27.603655
1269,639,A04-S1-B02,1,2024-11-04 05:50:27.603655
1270,639,A04-S2-B01,3,2024-10-31 05:50:27.603655
1271,640,A04-S4-B06,1,2024-11-01 05:50:27.603655
1272,641,A02-S2-B01,2,2024-10-24 05:50:27.603655
1273,641,A02-S3-B04,2,2024-11-06 05:50:27.603655
1274,641,A02-S3-B02,2,2024-11-14 05:50:27.603655
1275,642,A02-S3-B02,3,2024-10-27 05:50:27.603655
1276,643,A01-S3-B02,1,2024-11-02 05:50:27.603655
1277,643,A01-S3-B04,1,2024-10-24 05:50:27.603655
1278,643,A03-S3-B01,2,2024-10-26 05:50:27.603655
1279,644,A01-S4-B02,3,2024-11-05 05:50:27.603655
1280,644,A03-S4-B01,1,2024-11-02 05:50:27.603655
1281,644,A01-S3-B02,4,2024-11-16 05:50:27.603655
1282,645,A04-S4-B05,5,2024-10-24 05:50:27.603655
1283,646,A10-S4-B06,3,2024-11-14 05:50:27.603655
1284,646,A09-S3-B01,5,2024-11-08 05:50:27.603655
1285,647,A08-S3-B02,1,2024-11-14 05:50:27.603655
1286,648,A07-S3-B03,5,2024-10-30 05:50:27.603655
1287,648,A07-S3-B02,5,2024-10-26 05:50:27.603655
1288,649,A06-S3-B04,4,2024-11-05 05:50:27.603655
1289,649,A06-S2-B06,4,2024-11-01 05:50:27.603655
1290,650,A04-S3-B06,2,2024-10-24 05:50:27.603655
1291,650,A02-S1-B05,4,2024-10-23 05:50:27.603655
1292,651,A02-S4-B02,3,2024-11-18 05:50:27.603655
1293,651,A04-S4-B03,4,2024-11-07 05:50:27.603655
1294,651,A02-S1-B01,5,2024-11-16 05:50:27.603655
1295,652,A08-S2-B03,3,2024-11-03 05:50:27.603655
1296,652,A08-S3-B06,1,2024-11-04 05:50:27.603655
1297,653,A08-S1-B03,3,2024-11-02 05:50:27.603655
1298,654,A06-S2-B03,2,2024-11-18 05:50:27.603655
1299,654,A06-S4-B04,5,2024-11-04 05:50:27.603655
1300,655,A02-S4-B05,2,2024-10-29 05:50:27.603655
1301,655,A04-S3-B05,5,2024-10-27 05:50:27.603655
1302,655,A04-S1-B06,1,2024-11-18 05:50:27.603655
1303,656,A04-S3-B05,5,2024-11-17 05:50:27.603655
1304,657,A01-S3-B01,2,2024-10-30 05:50:27.603655
1305,658,A04-S2-B02,1,2024-10-30 05:50:27.603655
1306,658,A02-S4-B05,3,2024-11-04 05:50:27.603655
1307,659,A08-S1-B06,1,2024-10-22 05:50:27.603655
1308,659,A08-S4-B02,1,2024-11-01 05:50:27.603655
1309,660,A08-S4-B02,3,2024-10-23 05:50:27.603655
1310,660,A08-S3-B02,4,2024-11-04 05:50:27.603655
1311,661,A01-S4-B03,2,2024-10-29 05:50:27.603655
1312,662,A08-S2-B06,4,2024-11-15 05:50:27.603655
1313,662,A08-S3-B03,1,2024-10-27 05:50:27.603655
1314,662,A08-S2-B04,4,2024-11-14 05:50:27.603655
1315,663,A08-S2-B03,2,2024-11-09 05:50:27.603655
1316,663,A08-S3-B06,5,2024-11-19 05:50:27.603655
1317,664,A02-S3-B03,3,2024-11-10 05:50:27.603655
1318,664,A04-S3-B04,3,2024-11-02 05:50:27.603655
1319,664,A01-S1-B06,1,2024-11-15 05:50:27.603655
1320,665,A05-S3-B01,2,2024-10-20 05:50:27.603655
1321,666,A05-S3-B01,5,2024-10-28 05:50:27.603655
1322,666,A05-S2-B04,3,2024-11-17 05:50:27.603655
1323,666,A03-S1-B01,2,2024-10-25 05:50:27.603655
1324,667,A01-S1-B02,3,2024-10-26 05:50:27.603655
1325,668,A04-S2-B06,4,2024-11-04 05:50:27.603655
1326,668,A03-S2-B03,4,2024-10-21 05:50:27.603655
1327,668,A03-S3-B06,4,2024-11-17 05:50:27.603655
1328,669,A02-S3-B03,5,2024-11-05 05:50:27.603655
1329,669,A04-S1-B03,1,2024-11-07 05:50:27.603655
1330,669,A04-S3-B03,3,2024-11-17 05:50:27.603655
1331,670,A02-S1-B01,1,2024-11-09 05:50:27.603655
1332,670,A01-S2-B03,3,2024-10-22 05:50:27.603655
1333,671,A05-S3-B02,1,2024-11-01 05:50:27.603655
1334,671,A02-S2-B01,3,2024-11-07 05:50:27.603655
1335,672,A09-S1-B04,1,2024-11-11 05:50:27.603655
1336,672,A09-S4-B01,2,2024-11-11 05:50:27.603655
1337,672,A09-S1-B03,5,2024-10-28 05:50:27.603655
1338,673,A05-S2-B04,2,2024-11-18 05:50:27.603655
1339,674,A08-S3-B04,5,2024-11-07 05:50:27.603655
