order_id,timestamp,product_id,quantity,is_priority
6644,2024-10-11 01:26:27.193763,354,2,False
6645,2024-10-10 21:52:27.193763,171,2,False
6645,2024-10-10 21:52:27.193763,406,2,True
6645,2024-10-10 21:52:27.193763,486,2,False
6645,2024-10-10 21:52:27.193763,128,1,False
6645,2024-10-10 21:52:27.193763,192,3,False
6646,2024-10-10 21:05:27.193763,925,1,True
6646,2024-10-10 21:05:27.193763,286,2,False
6646,2024-10-10 21:05:27.193763,431,3,False
6647,2024-10-10 21:40:27.193763,529,2,False
6647,2024-10-10 21:40:27.193763,359,3,False
6647,2024-10-10 21:40:27.193763,777,2,False
6647,2024-10-10 21:40:27.193763,392,3,False
6648,2024-10-10 22:14:27.193763,327,1,False
6648,2024-10-10 22:14:27.193763,316,1,False
6648,2024-10-10 22:14:27.193763,417,2,False
6648,2024-10-10 22:14:27.193763,560,2,False
6648,2024-10-10 22:14:27.193763,62,1,False
6649,2024-10-11 01:13:27.193763,347,3,False
6649,2024-10-11 01:13:27.193763,580,2,False
6649,2024-10-11 01:13:27.193763,429,1,False
6649,2024-10-11 01:13:27.193763,137,3,False
6649,2024-10-11 01:13:27.193763,703,1,False
6650,2024-10-11 02:48:27.193763,653,2,True
6650,2024-10-11 02:48:27.193763,891,2,False
6651,2024-10-10 22:41:27.193763,525,1,False
6651,2024-10-10 22:41:27.193763,384,1,False
6651,2024-10-10 22:41:27.193763,490,3,False
6651,2024-10-10 22:41:27.193763,365,3,False
6652,2024-10-10 22:04:27.193763,131,2,False
6652,2024-10-10 22:04:27.193763,496,1,False
6653,2024-10-10 22:07:27.193763,107,1,False
6653,2024-10-10 22:07:27.193763,806,1,False
6653,2024-10-10 22:07:27.193763,124,2,False
6653,2024-10-10 22:07:27.193763,470,1,False
6653,2024-10-10 22:07:27.193763,156,1,False
6654,2024-10-10 16:30:27.193763,877,1,False
6654,2024-10-10 16:30:27.193763,233,1,False
6654,2024-10-10 16:30:27.193763,620,2,False
6654,2024-10-10 16:30:27.193763,527,1,False
6655,2024-10-11 01:28:27.193763,625,3,False
6655,2024-10-11 01:28:27.193763,819,1,True
6656,2024-10-10 22:37:27.193763,591,1,False
6656,2024-10-10 22:37:27.193763,786,1,False
6656,2024-10-10 22:37:27.193763,779,2,False
6657,2024-10-11 04:22:27.193763,33,2,True
6657,2024-10-11 04:22:27.193763,467,1,False
6658,2024-10-10 19:18:27.193763,429,1,False
6658,2024-10-10 19:18:27.193763,724,1,False
6658,2024-10-10 19:18:27.193763,994,2,True
6658,2024-10-10 19:18:27.193763,571,2,False
6658,2024-10-10 19:18:27.193763,116,1,False
6659,2024-10-11 01:45:27.193763,777,1,False
6659,2024-10-11 01:45:27.193763,714,1,False
6659,2024-10-11 01:45:27.193763,316,2,False
6660,2024-10-10 16:45:27.193763,296,3,False
6660,2024-10-10 16:45:27.193763,7,2,True
6660,2024-10-10 16:45:27.193763,308,3,False
6660,2024-10-10 16:45:27.193763,250,2,False
6660,2024-10-10 16:45:27.193763,460,1,False
6661,2024-10-10 21:34:27.193763,271,2,False
6661,2024-10-10 21:34:27.193763,41,1,False
6662,2024-10-10 20:19:27.193763,239,2,False
6662,2024-10-10 20:19:27.193763,579,2,False
6663,2024-10-10 17:04:27.193763,839,2,False
6663,2024-10-10 17:04:27.193763,127,2,False
6664,2024-10-10 22:16:27.193763,68,2,False
6664,2024-10-10 22:16:27.193763,675,1,False
6664,2024-10-10 22:16:27.193763,480,1,False
6664,2024-10-10 22:16:27.193763,794,1,False
6664,2024-10-10 22:16:27.193763,342,1,False
6665,2024-10-10 15:59:27.193763,688,1,False
6665,2024-10-10 15:59:27.193763,650,2,False
6666,2024-10-10 22:20:27.193763,136,2,False
6666,2024-10-10 22:20:27.193763,976,1,False
6666,2024-10-10 22:20:27.193763,506,1,False
6666,2024-10-10 22:20:27.193763,88,2,False
6666,2024-10-10 22:20:27.193763,565,3,False
6667,2024-10-10 23:19:27.193763,751,3,False
6667,2024-10-10 23:19:27.193763,931,2,False
6667,2024-10-10 23:19:27.193763,17,3,False
6667,2024-10-10 23:19:27.193763,573,2,False
6667,2024-10-10 23:19:27.193763,507,1,False
6668,2024-10-10 20:28:27.193763,585,3,False
6668,2024-10-10 20:28:27.193763,309,3,False
6669,2024-10-10 21:01:27.193763,135,1,False
6670,2024-10-10 15:53:27.193763,554,1,False
6670,2024-10-10 15:53:27.193763,985,2,False
6670,2024-10-10 15:53:27.193763,936,3,False
6671,2024-10-10 22:44:27.193763,744,1,False
6671,2024-10-10 22:44:27.193763,995,1,False
6671,2024-10-10 22:44:27.193763,233,3,False
6671,2024-10-10 22:44:27.193763,250,3,False
6671,2024-10-10 22:44:27.193763,76,2,False
6672,2024-10-10 17:37:27.193763,622,3,False
6672,2024-10-10 17:37:27.193763,202,1,False
6672,2024-10-10 17:37:27.193763,500,1,False
6673,2024-10-10 22:48:27.193763,858,1,False
6673,2024-10-10 22:48:27.193763,719,1,False
6673,2024-10-10 22:48:27.193763,913,1,False
6674,2024-10-11 01:07:27.193763,234,3,False
6675,2024-10-11 00:15:27.193763,119,3,False
6675,2024-10-11 00:15:27.193763,114,1,False
6676,2024-10-10 17:43:27.193763,603,3,False
6676,2024-10-10 17:43:27.193763,82,3,False
6676,2024-10-10 17:43:27.193763,111,1,False
6676,2024-10-10 17:43:27.193763,312,2,False
6676,2024-10-10 17:43:27.193763,663,2,False
6677,2024-10-10 20:38:27.193763,71,3,False
6678,2024-10-11 01:08:27.193763,349,1,False
6679,2024-10-10 21:37:27.193763,396,1,True
6679,2024-10-10 21:37:27.193763,540,1,False
6679,2024-10-10 21:37:27.193763,847,1,False
6680,2024-10-10 23:04:27.193763,266,3,False
6681,2024-10-11 01:23:27.193763,798,1,False
6681,2024-10-11 01:23:27.193763,161,3,False
6682,2024-10-11 01:20:27.193763,792,2,False
6682,2024-10-11 01:20:27.193763,856,2,False
6683,2024-10-10 22:38:27.193763,586,2,False
6683,2024-10-10 22:38:27.193763,97,1,False
6684,2024-10-10 21:44:27.193763,6,2,False
6684,2024-10-10 21:44:27.193763,558,3,False
6685,2024-10-10 21:08:27.193763,769,3,False
6685,2024-10-10 21:08:27.193763,924,2,False
6685,2024-10-10 21:08:27.193763,42,3,False
6685,2024-10-10 21:08:27.193763,13,2,False
6685,2024-10-10 21:08:27.193763,907,3,False
6686,2024-10-10 20:32:27.193763,433,2,False
6686,2024-10-10 20:32:27.193763,375,3,False
6686,2024-10-10 20:32:27.193763,969,3,False
6686,2024-10-10 20:32:27.193763,67,1,False
6687,2024-10-10 17:03:27.193763,333,2,False
6687,2024-10-10 17:03:27.193763,754,2,False
6687,2024-10-10 17:03:27.193763,341,1,True
6687,2024-10-10 17:03:27.193763,446,3,False
6688,2024-10-10 17:49:27.193763,187,1,False
6688,2024-10-10 17:49:27.193763,261,1,False
6688,2024-10-10 17:49:27.193763,972,3,False
6688,2024-10-10 17:49:27.193763,13,2,False
6688,2024-10-10 17:49:27.193763,244,2,False
6689,2024-10-10 21:02:27.193763,608,3,True
6690,2024-10-10 20:25:27.193763,955,3,False
6691,2024-10-10 16:49:27.193763,986,2,False
6691,2024-10-10 16:49:27.193763,417,2,True
6691,2024-10-10 16:49:27.193763,859,2,True
6691,2024-10-10 16:49:27.193763,967,3,False
6692,2024-10-10 15:50:27.193763,539,1,False
6692,2024-10-10 15:50:27.193763,516,2,False
6693,2024-10-10 22:07:27.193763,340,1,False
6693,2024-10-10 22:07:27.193763,336,3,False
6693,2024-10-10 22:07:27.193763,774,3,False
6694,2024-10-10 21:51:27.193763,729,3,False
6694,2024-10-10 21:51:27.193763,500,2,True
6695,2024-10-10 15:50:27.193763,444,3,False
6695,2024-10-10 15:50:27.193763,544,2,False
6695,2024-10-10 15:50:27.193763,925,1,False
6696,2024-10-11 03:06:27.193763,386,3,False
6696,2024-10-11 03:06:27.193763,312,1,False
6696,2024-10-11 03:06:27.193763,309,3,False
6696,2024-10-11 03:06:27.193763,138,3,False
6696,2024-10-11 03:06:27.193763,998,1,False
6697,2024-10-10 21:27:27.193763,984,2,False
6697,2024-10-10 21:27:27.193763,833,2,False
6697,2024-10-10 21:27:27.193763,595,1,False
6697,2024-10-10 21:27:27.193763,240,2,False
6698,2024-10-11 00:02:27.193763,324,1,False
6699,2024-10-10 16:13:27.193763,608,2,False
6699,2024-10-10 16:13:27.193763,293,3,False
6699,2024-10-10 16:13:27.193763,561,1,True
6699,2024-10-10 16:13:27.193763,71,3,False
6700,2024-10-10 19:54:27.193763,268,2,False
6700,2024-10-10 19:54:27.193763,381,3,False
6701,2024-10-10 22:42:27.193763,721,1,False
6702,2024-10-11 01:04:27.193763,876,3,False
6702,2024-10-11 01:04:27.193763,1000,3,False
6703,2024-10-10 22:39:27.193763,879,3,False
6703,2024-10-10 22:39:27.193763,394,1,False
6703,2024-10-10 22:39:27.193763,732,3,False
6703,2024-10-10 22:39:27.193763,70,1,False
6703,2024-10-10 22:39:27.193763,491,1,False
6704,2024-10-10 20:36:27.193763,464,1,False
6704,2024-10-10 20:36:27.193763,235,1,False
6704,2024-10-10 20:36:27.193763,163,1,False
6705,2024-10-11 20:08:27.193763,403,3,False
6705,2024-10-11 20:08:27.193763,639,3,False
6706,2024-10-11 16:48:27.193763,589,2,False
6706,2024-10-11 16:48:27.193763,846,2,False
6706,2024-10-11 16:48:27.193763,647,3,False
6706,2024-10-11 16:48:27.193763,82,1,False
6706,2024-10-11 16:48:27.193763,140,1,False
6707,2024-10-11 20:15:27.193763,148,2,False
6707,2024-10-11 20:15:27.193763,449,1,False
6707,2024-10-11 20:15:27.193763,524,3,False
6707,2024-10-11 20:15:27.193763,359,3,False
6708,2024-10-11 20:20:27.193763,82,1,False
6708,2024-10-11 20:20:27.193763,276,3,False
6708,2024-10-11 20:20:27.193763,404,1,False
6708,2024-10-11 20:20:27.193763,483,1,False
6709,2024-10-11 16:23:27.193763,847,2,False
6709,2024-10-11 16:23:27.193763,161,1,False
6710,2024-10-11 20:30:27.193763,818,1,False
6710,2024-10-11 20:30:27.193763,275,1,False
6710,2024-10-11 20:30:27.193763,248,2,False
6710,2024-10-11 20:30:27.193763,267,2,False
6711,2024-10-12 02:47:27.193763,999,1,False
6711,2024-10-12 02:47:27.193763,86,3,False
6711,2024-10-12 02:47:27.193763,383,2,False
6712,2024-10-11 16:55:27.193763,311,2,False
6712,2024-10-11 16:55:27.193763,120,1,False
6712,2024-10-11 16:55:27.193763,374,1,False
6712,2024-10-11 16:55:27.193763,87,3,True
6712,2024-10-11 16:55:27.193763,487,2,False
6713,2024-10-12 02:04:27.193763,200,1,False
6714,2024-10-11 20:11:27.193763,619,2,False
6714,2024-10-11 20:11:27.193763,742,3,False
6714,2024-10-11 20:11:27.193763,370,2,False
6714,2024-10-11 20:11:27.193763,201,1,True
6714,2024-10-11 20:11:27.193763,612,2,False
6715,2024-10-12 02:58:27.193763,621,1,False
6716,2024-10-11 23:21:27.193763,633,2,False
6716,2024-10-11 23:21:27.193763,836,1,False
6717,2024-10-12 03:55:27.193763,399,3,False
6718,2024-10-12 01:38:27.193763,721,1,False
6719,2024-10-11 17:00:27.193763,683,1,False
6719,2024-10-11 17:00:27.193763,164,2,False
6720,2024-10-12 01:48:27.193763,327,2,False
6720,2024-10-12 01:48:27.193763,213,2,False
6720,2024-10-12 01:48:27.193763,839,1,False
6721,2024-10-12 03:56:27.193763,83,2,False
6721,2024-10-12 03:56:27.193763,869,3,False
6722,2024-10-11 21:48:27.193763,172,1,False
6722,2024-10-11 21:48:27.193763,977,3,False
6723,2024-10-11 22:42:27.193763,224,3,False
6723,2024-10-11 22:42:27.193763,586,3,True
6723,2024-10-11 22:42:27.193763,438,3,False
6724,2024-10-11 21:27:27.193763,595,1,True
6724,2024-10-11 21:27:27.193763,888,1,False
6725,2024-10-11 20:54:27.193763,960,3,False
6726,2024-10-12 02:42:27.193763,205,2,False
6726,2024-10-12 02:42:27.193763,708,3,False
6726,2024-10-12 02:42:27.193763,881,3,False
6727,2024-10-12 00:02:27.193763,64,3,False
6727,2024-10-12 00:02:27.193763,732,1,False
6728,2024-10-11 17:31:27.193763,655,1,False
6728,2024-10-11 17:31:27.193763,619,2,False
6728,2024-10-11 17:31:27.193763,340,1,False
6729,2024-10-11 15:53:27.193763,270,2,False
6729,2024-10-11 15:53:27.193763,857,3,False
6729,2024-10-11 15:53:27.193763,540,3,False
6729,2024-10-11 15:53:27.193763,944,3,False
6730,2024-10-12 00:01:27.193763,413,3,False
6730,2024-10-12 00:01:27.193763,726,2,False
6730,2024-10-12 00:01:27.193763,637,1,False
6731,2024-10-11 20:02:27.193763,633,3,True
6731,2024-10-11 20:02:27.193763,666,1,False
6731,2024-10-11 20:02:27.193763,577,2,False
6731,2024-10-11 20:02:27.193763,592,3,False
6731,2024-10-11 20:02:27.193763,422,1,True
6732,2024-10-11 21:07:27.193763,758,3,False
6732,2024-10-11 21:07:27.193763,295,1,False
6733,2024-10-11 21:55:27.193763,913,1,False
6733,2024-10-11 21:55:27.193763,197,2,False
6733,2024-10-11 21:55:27.193763,159,3,False
6733,2024-10-11 21:55:27.193763,346,1,False
6733,2024-10-11 21:55:27.193763,373,3,False
6734,2024-10-11 22:19:27.193763,116,2,False
6734,2024-10-11 22:19:27.193763,245,1,False
6735,2024-10-11 16:58:27.193763,412,1,False
6735,2024-10-11 16:58:27.193763,235,1,False
6735,2024-10-11 16:58:27.193763,76,1,False
6735,2024-10-11 16:58:27.193763,421,3,True
6735,2024-10-11 16:58:27.193763,365,3,False
6736,2024-10-11 15:46:27.193763,428,3,False
6736,2024-10-11 15:46:27.193763,5,1,False
6736,2024-10-11 15:46:27.193763,681,2,False
6736,2024-10-11 15:46:27.193763,690,3,False
6737,2024-10-11 16:06:27.193763,842,1,True
6737,2024-10-11 16:06:27.193763,32,3,False
6737,2024-10-11 16:06:27.193763,279,2,False
6737,2024-10-11 16:06:27.193763,844,3,False
6738,2024-10-11 20:02:27.193763,716,2,False
6738,2024-10-11 20:02:27.193763,608,3,False
6738,2024-10-11 20:02:27.193763,703,1,False
6739,2024-10-11 16:10:27.193763,674,2,False
6739,2024-10-11 16:10:27.193763,332,1,False
6740,2024-10-11 14:31:27.193763,771,3,False
6740,2024-10-11 14:31:27.193763,42,1,True
6740,2024-10-11 14:31:27.193763,636,2,False
6741,2024-10-12 04:29:27.193763,178,1,False
6741,2024-10-12 04:29:27.193763,884,3,False
6742,2024-10-11 22:43:27.193763,650,3,False
6742,2024-10-11 22:43:27.193763,17,3,False
6742,2024-10-11 22:43:27.193763,911,1,False
6743,2024-10-11 17:46:27.193763,868,1,False
6743,2024-10-11 17:46:27.193763,776,1,False
6744,2024-10-11 15:58:27.193763,116,1,False
6744,2024-10-11 15:58:27.193763,971,1,False
6744,2024-10-11 15:58:27.193763,202,3,False
6744,2024-10-11 15:58:27.193763,216,1,False
6744,2024-10-11 15:58:27.193763,140,2,False
6745,2024-10-11 16:14:27.193763,962,3,False
6745,2024-10-11 16:14:27.193763,219,2,False
6745,2024-10-11 16:14:27.193763,928,1,False
6746,2024-10-11 21:34:27.193763,876,3,False
6746,2024-10-11 21:34:27.193763,116,2,False
6747,2024-10-12 01:50:27.193763,463,3,False
6747,2024-10-12 01:50:27.193763,401,2,False
6747,2024-10-12 01:50:27.193763,599,2,True
6747,2024-10-12 01:50:27.193763,30,2,False
6747,2024-10-12 01:50:27.193763,805,3,False
6748,2024-10-11 19:46:27.193763,242,1,False
6748,2024-10-11 19:46:27.193763,882,3,False
6748,2024-10-11 19:46:27.193763,480,2,False
6748,2024-10-11 19:46:27.193763,471,3,False
6748,2024-10-11 19:46:27.193763,371,2,False
6749,2024-10-12 01:05:27.193763,932,3,False
6749,2024-10-12 01:05:27.193763,174,3,False
6750,2024-10-11 17:44:27.193763,894,3,False
6750,2024-10-11 17:44:27.193763,20,2,False
6750,2024-10-11 17:44:27.193763,403,1,False
6751,2024-10-11 16:00:27.193763,924,3,True
6751,2024-10-11 16:00:27.193763,273,1,False
6751,2024-10-11 16:00:27.193763,511,3,True
6752,2024-10-11 20:06:27.193763,566,2,False
6752,2024-10-11 20:06:27.193763,374,3,False
6752,2024-10-11 20:06:27.193763,658,2,False
6753,2024-10-12 01:22:27.193763,733,1,False
6753,2024-10-12 01:22:27.193763,324,1,False
6753,2024-10-12 01:22:27.193763,113,1,False
6754,2024-10-11 16:15:27.193763,819,3,False
6754,2024-10-11 16:15:27.193763,985,3,False
6755,2024-10-11 19:09:27.193763,420,1,False
6755,2024-10-11 19:09:27.193763,728,3,True
6755,2024-10-11 19:09:27.193763,345,2,False
6756,2024-10-11 22:16:27.193763,996,2,False
6757,2024-10-11 16:04:27.193763,175,3,True
6757,2024-10-11 16:04:27.193763,160,3,True
6757,2024-10-11 16:04:27.193763,820,3,True
6757,2024-10-11 16:04:27.193763,364,1,False
6757,2024-10-11 16:04:27.193763,791,3,True
6758,2024-10-11 20:36:27.193763,751,3,False
6758,2024-10-11 20:36:27.193763,175,2,False
6758,2024-10-11 20:36:27.193763,685,3,False
6759,2024-10-12 00:37:27.193763,112,3,False
6759,2024-10-12 00:37:27.193763,36,2,False
6759,2024-10-12 00:37:27.193763,649,3,False
6759,2024-10-12 00:37:27.193763,752,1,False
6759,2024-10-12 00:37:27.193763,407,2,False
6760,2024-10-11 21:13:27.193763,163,1,False
6760,2024-10-11 21:13:27.193763,298,2,False
6760,2024-10-11 21:13:27.193763,506,2,False
6760,2024-10-11 21:13:27.193763,428,2,False
6760,2024-10-11 21:13:27.193763,571,1,False
6761,2024-10-11 16:14:27.193763,23,1,False
6762,2024-10-11 22:17:27.193763,470,3,False
6762,2024-10-11 22:17:27.193763,899,1,True
6762,2024-10-11 22:17:27.193763,507,3,False
6762,2024-10-11 22:17:27.193763,444,2,False
6763,2024-10-11 20:43:27.193763,680,3,False
6763,2024-10-11 20:43:27.193763,798,3,False
6763,2024-10-11 20:43:27.193763,454,3,False
6764,2024-10-11 21:14:27.193763,901,1,False
6764,2024-10-11 21:14:27.193763,95,1,False
6764,2024-10-11 21:14:27.193763,94,1,False
6764,2024-10-11 21:14:27.193763,410,1,False
6765,2024-10-11 17:45:27.193763,666,3,False
6765,2024-10-11 17:45:27.193763,84,3,False
6765,2024-10-11 17:45:27.193763,550,3,False
6765,2024-10-11 17:45:27.193763,488,2,False
6765,2024-10-11 17:45:27.193763,653,1,False
6766,2024-10-11 17:20:27.193763,989,1,False
6766,2024-10-11 17:20:27.193763,102,2,False
6766,2024-10-11 17:20:27.193763,222,2,False
6767,2024-10-11 16:03:27.193763,586,2,False
6767,2024-10-11 16:03:27.193763,935,3,False
6767,2024-10-11 16:03:27.193763,258,3,False
6767,2024-10-11 16:03:27.193763,488,2,False
6767,2024-10-11 16:03:27.193763,683,2,False
6768,2024-10-11 15:56:27.193763,973,2,False
6768,2024-10-11 15:56:27.193763,224,2,False
6769,2024-10-11 22:10:27.193763,385,3,False
6770,2024-10-12 01:45:27.193763,407,2,False
6771,2024-10-11 20:13:27.193763,230,2,False
6772,2024-10-12 01:16:27.193763,331,2,False
6773,2024-10-12 02:20:27.193763,877,1,False
6773,2024-10-12 02:20:27.193763,457,3,False
6773,2024-10-12 02:20:27.193763,685,3,False
6773,2024-10-12 02:20:27.193763,65,1,False
6773,2024-10-12 02:20:27.193763,938,2,False
6774,2024-10-11 21:06:27.193763,639,2,False
6774,2024-10-11 21:06:27.193763,424,3,False
6775,2024-10-11 16:29:27.193763,291,2,False
6775,2024-10-11 16:29:27.193763,483,2,False
6775,2024-10-11 16:29:27.193763,84,1,False
6776,2024-10-11 20:34:27.193763,539,2,False
6776,2024-10-11 20:34:27.193763,579,2,False
6776,2024-10-11 20:34:27.193763,635,3,False
6777,2024-10-11 21:50:27.193763,291,2,False
6777,2024-10-11 21:50:27.193763,972,1,False
6777,2024-10-11 21:50:27.193763,209,3,False
6778,2024-10-11 16:16:27.193763,35,2,False
6778,2024-10-11 16:16:27.193763,810,1,False
6778,2024-10-11 16:16:27.193763,947,3,False
6778,2024-10-11 16:16:27.193763,740,2,False
6779,2024-10-12 02:34:27.193763,652,2,False
6779,2024-10-12 02:34:27.193763,194,2,False
6779,2024-10-12 02:34:27.193763,288,1,False
6779,2024-10-12 02:34:27.193763,90,1,False
6780,2024-10-11 16:28:27.193763,247,3,True
6780,2024-10-11 16:28:27.193763,809,3,False
6780,2024-10-11 16:28:27.193763,961,3,False
6781,2024-10-11 19:39:27.193763,465,2,False
6781,2024-10-11 19:39:27.193763,997,1,False
6782,2024-10-11 17:49:27.193763,648,2,False
6782,2024-10-11 17:49:27.193763,895,3,False
6782,2024-10-11 17:49:27.193763,752,3,False
6782,2024-10-11 17:49:27.193763,450,3,False
6783,2024-10-11 16:14:27.193763,885,2,False
6783,2024-10-11 16:14:27.193763,862,2,False
6784,2024-10-12 03:51:27.193763,769,1,False
6784,2024-10-12 03:51:27.193763,575,1,False
6785,2024-10-12 02:10:27.193763,159,2,False
6785,2024-10-12 02:10:27.193763,23,3,False
6786,2024-10-11 16:50:27.193763,977,1,False
6786,2024-10-11 16:50:27.193763,362,1,False
6787,2024-10-11 15:28:27.193763,732,2,False
6787,2024-10-11 15:28:27.193763,305,3,True
6787,2024-10-11 15:28:27.193763,420,3,False
6788,2024-10-11 15:24:27.193763,704,1,False
6788,2024-10-11 15:24:27.193763,39,1,False
6788,2024-10-11 15:24:27.193763,455,1,False
6789,2024-10-11 16:06:27.193763,253,2,False
6789,2024-10-11 16:06:27.193763,370,2,False
6789,2024-10-11 16:06:27.193763,298,3,False
6789,2024-10-11 16:06:27.193763,473,2,False
6790,2024-10-12 01:19:27.193763,183,3,False
6790,2024-10-12 01:19:27.193763,2,3,False
6790,2024-10-12 01:19:27.193763,436,2,False
6790,2024-10-12 01:19:27.193763,994,2,False
6791,2024-10-11 16:48:27.193763,112,3,False
6791,2024-10-11 16:48:27.193763,724,1,False
6792,2024-10-11 17:40:27.193763,311,2,False
6792,2024-10-11 17:40:27.193763,738,3,False
6792,2024-10-11 17:40:27.193763,940,2,False
6792,2024-10-11 17:40:27.193763,86,2,False
6793,2024-10-11 18:51:27.193763,556,1,False
6794,2024-10-11 16:29:27.193763,11,1,True
6795,2024-10-12 02:27:27.193763,14,3,False
6796,2024-10-11 21:51:27.193763,737,2,False
6796,2024-10-11 21:51:27.193763,239,3,False
6796,2024-10-11 21:51:27.193763,582,1,False
6796,2024-10-11 21:51:27.193763,973,3,True
6797,2024-10-11 21:32:27.193763,856,3,False
6797,2024-10-11 21:32:27.193763,892,2,False
6797,2024-10-11 21:32:27.193763,868,3,False
6797,2024-10-11 21:32:27.193763,68,1,False
6798,2024-10-11 20:24:27.193763,756,2,False
6798,2024-10-11 20:24:27.193763,174,2,False
6798,2024-10-11 20:24:27.193763,682,3,False
6798,2024-10-11 20:24:27.193763,45,1,False
6798,2024-10-11 20:24:27.193763,176,2,False
6799,2024-10-11 21:21:27.193763,746,3,False
6799,2024-10-11 21:21:27.193763,523,2,False
6799,2024-10-11 21:21:27.193763,227,3,False
6799,2024-10-11 21:21:27.193763,10,1,False
6799,2024-10-11 21:21:27.193763,317,1,False
6800,2024-10-11 15:44:27.193763,224,3,False
6800,2024-10-11 15:44:27.193763,563,1,False
6800,2024-10-11 15:44:27.193763,794,2,False
6800,2024-10-11 15:44:27.193763,394,1,False
6800,2024-10-11 15:44:27.193763,913,1,True
6801,2024-10-11 17:16:27.193763,290,2,False
6802,2024-10-11 22:18:27.193763,557,1,False
6802,2024-10-11 22:18:27.193763,154,3,False
6802,2024-10-11 22:18:27.193763,254,3,False
6802,2024-10-11 22:18:27.193763,366,2,False
6802,2024-10-11 22:18:27.193763,348,2,False
6803,2024-10-11 16:09:27.193763,539,2,False
6803,2024-10-11 16:09:27.193763,206,2,False
6803,2024-10-11 16:09:27.193763,344,3,True
6803,2024-10-11 16:09:27.193763,402,2,False
6803,2024-10-11 16:09:27.193763,205,1,False
6804,2024-10-11 23:15:27.193763,267,2,False
6804,2024-10-11 23:15:27.193763,41,1,False
6804,2024-10-11 23:15:27.193763,406,2,False
6805,2024-10-11 16:09:27.193763,483,2,False
6806,2024-10-11 16:55:27.193763,326,2,False
6807,2024-10-12 02:55:27.193763,454,3,False
6807,2024-10-12 02:55:27.193763,103,2,False
6808,2024-10-12 00:21:27.193763,587,1,True
6808,2024-10-12 00:21:27.193763,153,3,False
6808,2024-10-12 00:21:27.193763,807,2,False
6808,2024-10-12 00:21:27.193763,158,2,False
6808,2024-10-12 00:21:27.193763,626,3,False
6809,2024-10-13 01:28:27.193763,695,3,False
6810,2024-10-13 00:59:27.193763,800,2,False
6811,2024-10-12 23:43:27.193763,818,3,False
6811,2024-10-12 23:43:27.193763,60,2,False
6811,2024-10-12 23:43:27.193763,960,3,False
6811,2024-10-12 23:43:27.193763,233,2,False
6812,2024-10-13 01:15:27.193763,340,3,False
6813,2024-10-12 20:51:27.193763,14,1,False
6813,2024-10-12 20:51:27.193763,243,3,False
6813,2024-10-12 20:51:27.193763,335,1,False
6814,2024-10-13 02:15:27.193763,975,1,False
6815,2024-10-12 14:33:27.193763,442,2,False
6815,2024-10-12 14:33:27.193763,463,2,True
6815,2024-10-12 14:33:27.193763,21,3,False
6815,2024-10-12 14:33:27.193763,237,1,False
6816,2024-10-12 21:40:27.193763,385,3,False
6816,2024-10-12 21:40:27.193763,156,1,False
6816,2024-10-12 21:40:27.193763,140,2,False
6817,2024-10-12 22:25:27.193763,756,3,False
6817,2024-10-12 22:25:27.193763,249,3,False
6817,2024-10-12 22:25:27.193763,966,1,True
6817,2024-10-12 22:25:27.193763,757,2,False
6817,2024-10-12 22:25:27.193763,557,2,False
6818,2024-10-12 16:27:27.193763,132,1,False
6818,2024-10-12 16:27:27.193763,371,2,False
6818,2024-10-12 16:27:27.193763,495,3,True
6818,2024-10-12 16:27:27.193763,335,1,False
6818,2024-10-12 16:27:27.193763,123,3,False
6819,2024-10-13 01:15:27.193763,207,3,False
6819,2024-10-13 01:15:27.193763,928,1,False
6819,2024-10-13 01:15:27.193763,712,2,False
6819,2024-10-13 01:15:27.193763,116,1,False
6820,2024-10-12 17:16:27.193763,353,2,True
6821,2024-10-13 01:13:27.193763,617,1,False
6821,2024-10-13 01:13:27.193763,892,1,False
6821,2024-10-13 01:13:27.193763,85,1,True
6821,2024-10-13 01:13:27.193763,6,1,False
6822,2024-10-12 17:39:27.193763,194,3,False
6822,2024-10-12 17:39:27.193763,114,1,False
6822,2024-10-12 17:39:27.193763,651,3,False
6822,2024-10-12 17:39:27.193763,488,1,False
6822,2024-10-12 17:39:27.193763,318,3,False
6823,2024-10-13 02:26:27.193763,962,1,False
6824,2024-10-13 01:23:27.193763,350,2,False
6824,2024-10-13 01:23:27.193763,254,3,True
6824,2024-10-13 01:23:27.193763,848,1,False
6824,2024-10-13 01:23:27.193763,868,2,False
6824,2024-10-13 01:23:27.193763,890,1,False
6825,2024-10-13 02:38:27.193763,628,1,False
6825,2024-10-13 02:38:27.193763,505,1,False
6826,2024-10-13 03:00:27.193763,52,1,False
6826,2024-10-13 03:00:27.193763,552,1,True
6826,2024-10-13 03:00:27.193763,299,3,False
6827,2024-10-13 01:24:27.193763,551,3,False
6827,2024-10-13 01:24:27.193763,538,3,True
6828,2024-10-13 02:19:27.193763,661,3,False
6829,2024-10-13 04:05:27.193763,182,1,False
6829,2024-10-13 04:05:27.193763,96,3,False
6830,2024-10-12 18:02:27.193763,934,2,False
6830,2024-10-12 18:02:27.193763,713,1,False
6831,2024-10-12 16:19:27.193763,996,1,False
6831,2024-10-12 16:19:27.193763,667,1,False
6831,2024-10-12 16:19:27.193763,657,3,False
6831,2024-10-12 16:19:27.193763,113,3,False
6831,2024-10-12 16:19:27.193763,837,2,False
